,Unnamed: 0,ID,TYPE,DECLARATION,PROJECT,FILE
2633,2633,2633,class,BaseSerializer,django,serializer.py
2634,2634,2634,class,BaseSequenceSerializer,django,serializer.py
2635,2635,2635,class,BaseUnorderedSequenceSerializer,django,serializer.py
2636,2636,2636,class,BaseSimpleSerializer,django,serializer.py
2637,2637,2637,class,ChoicesSerializer,django,serializer.py
2638,2638,2638,class,DateTimeSerializer,django,serializer.py
2639,2639,2639,class,DatetimeDatetimeSerializer,django,serializer.py
2640,2640,2640,class,DecimalSerializer,django,serializer.py
2641,2641,2641,class,DeconstructableSerializer,django,serializer.py
2642,2642,2642,class,DictionarySerializer,django,serializer.py
2643,2643,2643,class,EnumSerializer,django,serializer.py
2644,2644,2644,class,FloatSerializer,django,serializer.py
2645,2645,2645,class,FrozensetSerializer,django,serializer.py
2646,2646,2646,class,FunctionTypeSerializer,django,serializer.py
2647,2647,2647,class,FunctoolsPartialSerializer,django,serializer.py
2648,2648,2648,class,IterableSerializer,django,serializer.py
2649,2649,2649,class,ModelFieldSerializer,django,serializer.py
2650,2650,2650,class,ModelManagerSerializer,django,serializer.py
2651,2651,2651,class,OperationSerializer,django,serializer.py
2652,2652,2652,class,PathLikeSerializer,django,serializer.py
2653,2653,2653,class,PathSerializer,django,serializer.py
2654,2654,2654,class,RegexSerializer,django,serializer.py
2655,2655,2655,class,SequenceSerializer,django,serializer.py
2656,2656,2656,class,SetSerializer,django,serializer.py
2657,2657,2657,class,SettingsReferenceSerializer,django,serializer.py
2658,2658,2658,class,TupleSerializer,django,serializer.py
2659,2659,2659,class,TypeSerializer,django,serializer.py
2660,2660,2660,class,UUIDSerializer,django,serializer.py
2661,2661,2661,class,Serializer,django,serializer.py
2663,2663,2663,class,SwappableTuple,django,migration.py
2664,2664,2664,class,RegexObject,django,utils.py
2665,2665,2665,class,MigrationOptimizer,django,optimizer.py
2666,2666,2666,class,FieldOperation,django,fields.py
2667,2667,2667,class,AddField,django,fields.py
2668,2668,2668,class,RemoveField,django,fields.py
2669,2669,2669,class,AlterField,django,fields.py
2670,2670,2670,class,RenameField,django,fields.py
2671,2671,2671,class,SeparateDatabaseAndState,django,special.py
2672,2672,2672,class,RunSQL,django,special.py
2673,2673,2673,class,RunPython,django,special.py
2674,2674,2674,class,OperationCategory,django,base.py
2676,2676,2676,class,ModelOperation,django,models.py
2677,2677,2677,class,CreateModel,django,models.py
2678,2678,2678,class,DeleteModel,django,models.py
2679,2679,2679,class,RenameModel,django,models.py
2680,2680,2680,class,ModelOptionOperation,django,models.py
2681,2681,2681,class,AlterModelTable,django,models.py
2682,2682,2682,class,AlterModelTableComment,django,models.py
2683,2683,2683,class,AlterTogetherOptionOperation,django,models.py
2684,2684,2684,class,AlterUniqueTogether,django,models.py
2685,2685,2685,class,AlterIndexTogether,django,models.py
2686,2686,2686,class,AlterOrderWithRespectTo,django,models.py
2687,2687,2687,class,AlterModelOptions,django,models.py
2688,2688,2688,class,AlterModelManagers,django,models.py
2689,2689,2689,class,IndexOperation,django,models.py
2690,2690,2690,class,AddIndex,django,models.py
2691,2691,2691,class,RemoveIndex,django,models.py
2692,2692,2692,class,RenameIndex,django,models.py
2693,2693,2693,class,AddConstraint,django,models.py
2694,2694,2694,class,RemoveConstraint,django,models.py
2695,2695,2695,class,UnorderedObjectListWarning,django,paginator.py
2696,2696,2696,class,InvalidPage,django,paginator.py
2697,2697,2697,class,PageNotAnInteger,django,paginator.py
2698,2698,2698,class,EmptyPage,django,paginator.py
2699,2699,2699,class,Paginator,django,paginator.py
2700,2700,2700,class,Page,django,paginator.py
2701,2701,2701,class,FieldDoesNotExist,django,exceptions.py
2702,2702,2702,class,AppRegistryNotReady,django,exceptions.py
2703,2703,2703,class,ObjectDoesNotExist,django,exceptions.py
2704,2704,2704,class,MultipleObjectsReturned,django,exceptions.py
2705,2705,2705,class,SuspiciousOperation,django,exceptions.py
2706,2706,2706,class,SuspiciousMultipartForm,django,exceptions.py
2707,2707,2707,class,SuspiciousFileOperation,django,exceptions.py
2708,2708,2708,class,DisallowedHost,django,exceptions.py
2709,2709,2709,class,DisallowedRedirect,django,exceptions.py
2710,2710,2710,class,TooManyFieldsSent,django,exceptions.py
2711,2711,2711,class,TooManyFilesSent,django,exceptions.py
2712,2712,2712,class,RequestDataTooBig,django,exceptions.py
2713,2713,2713,class,RequestAborted,django,exceptions.py
2714,2714,2714,class,BadRequest,django,exceptions.py
2715,2715,2715,class,PermissionDenied,django,exceptions.py
2716,2716,2716,class,ViewDoesNotExist,django,exceptions.py
2717,2717,2717,class,MiddlewareNotUsed,django,exceptions.py
2718,2718,2718,class,ImproperlyConfigured,django,exceptions.py
2719,2719,2719,class,FieldError,django,exceptions.py
2720,2720,2720,class,ValidationError,django,exceptions.py
2721,2721,2721,class,EmptyResultSet,django,exceptions.py
2722,2722,2722,class,FullResultSet,django,exceptions.py
2723,2723,2723,class,SynchronousOnlyOperation,django,exceptions.py
2724,2724,2724,class,RegexValidator,django,validators.py
2725,2725,2725,class,URLValidator,django,validators.py
2726,2726,2726,class,EmailValidator,django,validators.py
2727,2727,2727,class,BaseValidator,django,validators.py
2728,2728,2728,class,MaxValueValidator,django,validators.py
2729,2729,2729,class,MinValueValidator,django,validators.py
2730,2730,2730,class,StepValueValidator,django,validators.py
2731,2731,2731,class,MinLengthValidator,django,validators.py
2732,2732,2732,class,MaxLengthValidator,django,validators.py
2733,2733,2733,class,DecimalValidator,django,validators.py
2734,2734,2734,class,FileExtensionValidator,django,validators.py
2735,2735,2735,class,ProhibitNullCharactersValidator,django,validators.py
2736,2736,2736,class,BadSignature,django,signing.py
2737,2737,2737,class,SignatureExpired,django,signing.py
2738,2738,2738,class,JSONSerializer,django,signing.py
2739,2739,2739,class,Signer,django,signing.py
2740,2740,2740,class,TimestampSigner,django,signing.py
2742,2742,2742,class,Deserializer,django,xml_serializer.py
2743,2743,2743,class,DefusedExpatParser,django,xml_serializer.py
2744,2744,2744,class,DefusedXmlException,django,xml_serializer.py
2745,2745,2745,class,DTDForbidden,django,xml_serializer.py
2746,2746,2746,class,EntitiesForbidden,django,xml_serializer.py
2747,2747,2747,class,ExternalReferenceForbidden,django,xml_serializer.py
2749,2749,2749,class,DjangoJSONEncoder,django,json.py
2750,2750,2750,class,DjangoSafeDumper,django,pyyaml.py
2753,2753,2753,class,SerializerDoesNotExist,django,base.py
2754,2754,2754,class,SerializationError,django,base.py
2755,2755,2755,class,DeserializationError,django,base.py
2756,2756,2756,class,M2MDeserializationError,django,base.py
2757,2757,2757,class,ProgressBar,django,base.py
2760,2760,2760,class,DeserializedObject,django,base.py
2762,2762,2762,class,BadSerializer,django,__init__.py
2763,2763,2763,class,BadHeaderError,django,message.py
2764,2764,2764,class,MIMEMixin,django,message.py
2765,2765,2765,class,SafeMIMEMessage,django,message.py
2766,2766,2766,class,SafeMIMEText,django,message.py
2767,2767,2767,class,SafeMIMEMultipart,django,message.py
2768,2768,2768,class,EmailMessage,django,message.py
2769,2769,2769,class,EmailMultiAlternatives,django,message.py
2770,2770,2770,class,CachedDnsName,django,utils.py
2771,2771,2771,class,EmailBackend,django,dummy.py
2775,2775,2775,class,BaseEmailBackend,django,base.py
2777,2777,2777,class,WSGIServer,django,basehttp.py
2778,2778,2778,class,ThreadedWSGIServer,django,basehttp.py
2779,2779,2779,class,ServerHandler,django,basehttp.py
2780,2780,2780,class,WSGIRequestHandler,django,basehttp.py
2781,2781,2781,class,ASGIRequest,django,asgi.py
2782,2782,2782,class,ASGIHandler,django,asgi.py
2783,2783,2783,class,LimitedStream,django,wsgi.py
2784,2784,2784,class,WSGIRequest,django,wsgi.py
2785,2785,2785,class,WSGIHandler,django,wsgi.py
2786,2786,2786,class,BaseHandler,django,base.py
2787,2787,2787,class,UploadedFile,django,uploadedfile.py
2788,2788,2788,class,TemporaryUploadedFile,django,uploadedfile.py
2789,2789,2789,class,InMemoryUploadedFile,django,uploadedfile.py
2790,2790,2790,class,SimpleUploadedFile,django,uploadedfile.py
2791,2791,2791,class,ImageFile,django,images.py
2792,2792,2792,class,File,django,base.py
2793,2793,2793,class,ContentFile,django,base.py
2794,2794,2794,class,TemporaryFile,django,temp.py
2795,2795,2795,class,_OFFSET,django,locks.py
2796,2796,2796,class,_OFFSET_UNION,django,locks.py
2797,2797,2797,class,OVERLAPPED,django,locks.py
2798,2798,2798,class,FileProxyMixin,django,utils.py
2799,2799,2799,class,UploadFileException,django,uploadhandler.py
2800,2800,2800,class,StopUpload,django,uploadhandler.py
2801,2801,2801,class,SkipFile,django,uploadhandler.py
2802,2802,2802,class,StopFutureHandlers,django,uploadhandler.py
2803,2803,2803,class,FileUploadHandler,django,uploadhandler.py
2804,2804,2804,class,TemporaryFileUploadHandler,django,uploadhandler.py
2805,2805,2805,class,MemoryFileUploadHandler,django,uploadhandler.py
2806,2806,2806,class,TimingMixin,django,memory.py
2807,2807,2807,class,InMemoryFileNode,django,memory.py
2808,2808,2808,class,InMemoryDirNode,django,memory.py
2809,2809,2809,class,InMemoryStorage,django,memory.py
2810,2810,2810,class,InvalidStorageError,django,handler.py
2811,2811,2811,class,StorageHandler,django,handler.py
2812,2812,2812,class,StorageSettingsMixin,django,mixins.py
2813,2813,2813,class,Storage,django,base.py
2814,2814,2814,class,FileSystemStorage,django,filesystem.py
2815,2815,2815,class,DefaultStorage,django,__init__.py
2816,2816,2816,class,TemplateCommand,django,templates.py
2817,2817,2817,class,CommandError,django,base.py
2818,2818,2818,class,SystemCheckError,django,base.py
2819,2819,2819,class,CommandParser,django,base.py
2820,2820,2820,class,DjangoHelpFormatter,django,base.py
2821,2821,2821,class,OutputWrapper,django,base.py
2822,2822,2822,class,BaseCommand,django,base.py
2823,2823,2823,class,AppCommand,django,base.py
2824,2824,2824,class,LabelCommand,django,base.py
2825,2825,2825,class,ManagementUtility,django,__init__.py
2826,2826,2826,class,Style,django,color.py
2827,2827,2827,class,Command,django,startapp.py
2832,2832,2832,class,TranslatableFile,django,makemessages.py
2833,2833,2833,class,BuildFile,django,makemessages.py
2838,2838,2838,class,ProxyModelWarning,django,dumpdata.py
2851,2851,2851,class,SingleZipReader,django,loaddata.py
2856,2856,2856,class,Tags,django,registry.py
2857,2857,2857,class,CheckRegistry,django,registry.py
2858,2858,2858,class,CheckMessage,django,messages.py
2859,2859,2859,class,Debug,django,messages.py
2860,2860,2860,class,Info,django,messages.py
2861,2861,2861,class,Warning,django,messages.py
2863,2863,2863,class,Critical,django,messages.py
2864,2864,2864,class,CacheHandler,django,__init__.py
2865,2865,2865,class,DummyCache,django,dummy.py
2866,2866,2866,class,RedisSerializer,django,redis.py
2867,2867,2867,class,RedisCacheClient,django,redis.py
2868,2868,2868,class,RedisCache,django,redis.py
2869,2869,2869,class,LocMemCache,django,locmem.py
2870,2870,2870,class,FileBasedCache,django,filebased.py
2871,2871,2871,class,InvalidCacheBackendError,django,base.py
2872,2872,2872,class,CacheKeyWarning,django,base.py
2873,2873,2873,class,InvalidCacheKey,django,base.py
2874,2874,2874,class,BaseCache,django,base.py
2876,2876,2876,class,BaseDatabaseCache,django,db.py
2877,2877,2877,class,CacheEntry,django,db.py
2878,2878,2878,class,DatabaseCache,django,db.py
2879,2879,2879,class,BaseMemcachedCache,django,memcached.py
2880,2880,2880,class,PyLibMCCache,django,memcached.py
2881,2881,2881,class,PyMemcacheCache,django,memcached.py
2882,2882,2882,class,StaticFilesHandlerMixin,django,handlers.py
2884,2884,2884,class,ASGIStaticFilesHandler,django,handlers.py
2885,2885,2885,class,StaticLiveServerTestCase,django,testing.py
2886,2886,2886,class,BaseFinder,django,finders.py
2887,2887,2887,class,FileSystemFinder,django,finders.py
2888,2888,2888,class,AppDirectoriesFinder,django,finders.py
2889,2889,2889,class,BaseStorageFinder,django,finders.py
2890,2890,2890,class,DefaultStorageFinder,django,finders.py
2891,2891,2891,class,StaticFilesStorage,django,storage.py
2892,2892,2892,class,HashedFilesMixin,django,storage.py
2893,2893,2893,class,ManifestFilesMixin,django,storage.py
2894,2894,2894,class,ManifestStaticFilesStorage,django,storage.py
2895,2895,2895,class,ConfiguredStorage,django,storage.py
2896,2896,2896,class,StaticFilesConfig,django,apps.py
2900,2900,2900,class,FlatPageAdmin,django,admin.py
2901,2901,2901,class,FlatpageForm,django,forms.py
2903,2903,2903,class,FlatpageFallbackMiddleware,django,middleware.py
2904,2904,2904,class,FlatPagesConfig,django,apps.py
2905,2905,2905,class,FlatPage,django,models.py
2907,2907,2907,class,FlatPageSitemap,django,sitemaps.py
2908,2908,2908,class,FlatpageNode,django,flatpages.py
2910,2910,2910,class,MinimumLengthValidator,django,password_validation.py
2911,2911,2911,class,UserAttributeSimilarityValidator,django,password_validation.py
2912,2912,2912,class,CommonPasswordValidator,django,password_validation.py
2913,2913,2913,class,NumericPasswordValidator,django,password_validation.py
2914,2914,2914,class,BaseUserManager,django,base_user.py
2915,2915,2915,class,AbstractBaseUser,django,base_user.py
2917,2917,2917,class,PermLookupDict,django,context_processors.py
2918,2918,2918,class,PermWrapper,django,context_processors.py
2919,2919,2919,class,PasswordResetTokenGenerator,django,tokens.py
2920,2920,2920,class,GroupAdmin,django,admin.py
2921,2921,2921,class,UserAdmin,django,admin.py
2922,2922,2922,class,ASCIIUsernameValidator,django,validators.py
2923,2923,2923,class,UnicodeUsernameValidator,django,validators.py
2924,2924,2924,class,BasePasswordHasher,django,hashers.py
2925,2925,2925,class,PBKDF2PasswordHasher,django,hashers.py
2926,2926,2926,class,PBKDF2SHA1PasswordHasher,django,hashers.py
2927,2927,2927,class,Argon2PasswordHasher,django,hashers.py
2928,2928,2928,class,BCryptSHA256PasswordHasher,django,hashers.py
2929,2929,2929,class,BCryptPasswordHasher,django,hashers.py
2930,2930,2930,class,ScryptPasswordHasher,django,hashers.py
2931,2931,2931,class,MD5PasswordHasher,django,hashers.py
2932,2932,2932,class,ReadOnlyPasswordHashWidget,django,forms.py
2933,2933,2933,class,ReadOnlyPasswordHashField,django,forms.py
2934,2934,2934,class,UsernameField,django,forms.py
2935,2935,2935,class,SetPasswordMixin,django,forms.py
2936,2936,2936,class,BaseUserCreationForm,django,forms.py
2938,2938,2938,class,UserCreationForm,django,forms.py
2939,2939,2939,class,UserChangeForm,django,forms.py
2941,2941,2941,class,AuthenticationForm,django,forms.py
2942,2942,2942,class,PasswordResetForm,django,forms.py
2943,2943,2943,class,SetPasswordForm,django,forms.py
2944,2944,2944,class,PasswordChangeForm,django,forms.py
2945,2945,2945,class,AdminPasswordChangeForm,django,forms.py
2946,2946,2946,class,AuthenticationMiddleware,django,middleware.py
2947,2947,2947,class,RemoteUserMiddleware,django,middleware.py
2948,2948,2948,class,PersistentRemoteUserMiddleware,django,middleware.py
2949,2949,2949,class,AccessMixin,django,mixins.py
2950,2950,2950,class,LoginRequiredMixin,django,mixins.py
2951,2951,2951,class,PermissionRequiredMixin,django,mixins.py
2952,2952,2952,class,UserPassesTestMixin,django,mixins.py
2953,2953,2953,class,BaseBackend,django,backends.py
2954,2954,2954,class,ModelBackend,django,backends.py
2955,2955,2955,class,AllowAllUsersModelBackend,django,backends.py
2956,2956,2956,class,RemoteUserBackend,django,backends.py
2957,2957,2957,class,AllowAllUsersRemoteUserBackend,django,backends.py
2958,2958,2958,class,RedirectURLMixin,django,views.py
2959,2959,2959,class,LoginView,django,views.py
2960,2960,2960,class,LogoutView,django,views.py
2961,2961,2961,class,PasswordContextMixin,django,views.py
2962,2962,2962,class,PasswordResetView,django,views.py
2963,2963,2963,class,PasswordResetDoneView,django,views.py
2964,2964,2964,class,PasswordResetConfirmView,django,views.py
2965,2965,2965,class,PasswordResetCompleteView,django,views.py
2966,2966,2966,class,PasswordChangeView,django,views.py
2967,2967,2967,class,PasswordChangeDoneView,django,views.py
2968,2968,2968,class,AuthConfig,django,apps.py
2969,2969,2969,class,PermissionManager,django,models.py
2970,2970,2970,class,Permission,django,models.py
2972,2972,2972,class,GroupManager,django,models.py
2973,2973,2973,class,Group,django,models.py
2975,2975,2975,class,UserManager,django,models.py
2976,2976,2976,class,PermissionsMixin,django,models.py
2978,2978,2978,class,AbstractUser,django,models.py
2980,2980,2980,class,User,django,models.py
2982,2982,2982,class,AnonymousUser,django,models.py
2996,2996,2996,class,NotRunningInTTYException,django,createsuperuser.py
2998,2998,2998,class,MessageFailure,django,api.py
2999,2999,2999,class,MessagesTestMixin,django,test.py
